short_name,African,Alcohol,Bakery,Barbecue,Beef,Breakfast & Brunch,Bubble Tea,Burgers,Butcher,Canadian,Caribbean,Chicken,Chinese,Coffee/Tea,Convenience,Desserts,Ethiopian,Fast Food,Filipino,French,Fries,German,Gluten Free,Halal,Haute Cuisine,Healthy,Hot Dogs & Sausages,Indian,Italian,Japanese,Korean,Kosher,Lamb,Latin American,Mediterranean,Mexican,Middle Eastern,Noodles,Pet Food,Pizza,Popcorn,Pork,Pub Food,Rice,Sandwiches & Subs,Seafood,Soup,Spanish,Steakhouse,Sushi,Tacos,Thai,Vegetarian,Vietnamese
Demo1,0.0,0.005813953488372093,0.01744186046511628,0.023255813953488372,0.011627906976744186,0.040697674418604654,0.0,0.023255813953488372,0.011627906976744186,0.005813953488372093,0.0,0.05232558139534884,0.0,0.011627906976744186,0.0,0.03488372093023256,0.0,0.011627906976744186,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.12209302325581395,0.0,0.011627906976744186,0.01744186046511628,0.011627906976744186,0.0,0.0,0.0,0.0,0.01744186046511628,0.011627906976744186,0.023255813953488372,0.0,0.023255813953488372,0.03488372093023256,0.005813953488372093,0.046511627906976744,0.22674418604651161,0.005813953488372093,0.011627906976744186,0.029069767441860465,0.05232558139534884,0.0,0.011627906976744186,0.0,0.005813953488372093,0.0,0.03488372093023256,0.0
Demo2,0.0,0.7204374572795625,0.008202323991797676,0.000683526999316473,0.002734107997265892,0.0,0.0,0.0,0.00888585099111415,0.005468215994531784,0.002050580997949419,0.0,0.0,0.02460697197539303,0.0,0.003417634996582365,0.0,0.0,0.0,0.000683526999316473,0.0,0.0,0.004784688995215311,0.0,0.008202323991797676,0.059466848940533154,0.0,0.006151742993848257,0.014354066985645933,0.006151742993848257,0.0,0.000683526999316473,0.001367053998632946,0.0,0.001367053998632946,0.000683526999316473,0.0,0.0,0.023923444976076555,0.0,0.0,0.0,0.08817498291182502,0.001367053998632946,0.000683526999316473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003417634996582365,0.002050580997949419
Demo3,0.0,0.0,0.10674157303370786,0.06741573033707865,0.028089887640449437,0.2247191011235955,0.0,0.011235955056179775,0.0,0.016853932584269662,0.0,0.028089887640449437,0.0,0.02247191011235955,0.0,0.011235955056179775,0.0,0.0,0.0056179775280898875,0.02247191011235955,0.016853932584269662,0.0,0.0,0.0,0.0,0.0898876404494382,0.033707865168539325,0.0056179775280898875,0.011235955056179775,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0056179775280898875,0.028089887640449437,0.0,0.0,0.0,0.0,0.0,0.056179775280898875,0.02247191011235955,0.011235955056179775,0.016853932584269662,0.016853932584269662,0.028089887640449437,0.0,0.011235955056179775,0.0,0.0056179775280898875,0.0,0.0898876404494382,0.0
Demo4,0.0,0.0,0.011764705882352941,0.047058823529411764,0.011764705882352941,0.29411764705882354,0.0,0.09411764705882353,0.0,0.023529411764705882,0.0,0.03529411764705882,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.07058823529411765,0.07058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,0.10588235294117647,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0
