short_name,number_of_orders,African,Alcohol,Bakery,Barbecue,Beef,Breakfast & Brunch,Bubble Tea,Burgers,Butcher,Canadian,Caribbean,Chicken,Chinese,Coffee/Tea,Convenience,Desserts,Ethiopian,Fast Food,Filipino,French,Fries,German,Gluten Free,Halal,Haute Cuisine,Healthy,Hot Dogs & Sausages,Indian,Italian,Japanese,Korean,Kosher,Lamb,Latin American,Mediterranean,Mexican,Middle Eastern,Noodles,Pet Food,Pizza,Popcorn,Pork,Pub Food,Rice,Sandwiches & Subs,Seafood,Soup,Spanish,Steakhouse,Sushi,Tacos,Thai,Vegetarian,Vietnamese
Demo1,12,0.0,0.0,0.08433734939759036,0.012048192771084338,0.0963855421686747,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.03614457831325301,0.2289156626506024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08433734939759036,0.0,0.0,0.0,0.10843373493975904,0.012048192771084338,0.12048192771084337,0.0,0.1927710843373494,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demo2,2094,0.0,0.0,0.02976190476190476,0.0,0.0,0.0,0.0,0.10570987654320987,0.003527336860670194,0.0,0.0,0.07429453262786596,0.0,0.0,0.0,0.007275132275132275,0.0,0.0,0.0,0.0,0.03042328042328042,0.0,0.0,0.0,0.0,0.05919312169312169,0.0,0.0,0.029541446208112873,0.026565255731922397,0.0,0.0,0.0,0.0,0.019731040564373897,0.0018738977072310405,0.007605820105820105,0.0,0.0,0.03670634920634921,0.012345679012345678,0.0007716049382716049,0.40421075837742504,0.0,0.04938271604938271,0.020612874779541445,0.0248015873015873,0.0,0.037588183421516756,0.0,0.018077601410934743,0.0,0.0,0.0
Demo3,8940,0.0,0.6450511945392492,0.0034129692832764505,0.001632289657219172,0.0019290695948953852,0.0,0.0,0.0,0.018993916011277638,0.012761537320077163,0.0019290695948953852,0.0,0.0,0.037987832022555276,0.0,0.00044516990651431964,0.0,0.0,0.0,0.0002967799376762131,0.0,0.0,0.0020774595637334916,0.0,0.005638818815848048,0.06989167532274818,0.0,0.0025226294702478114,0.0,0.00860661819261018,0.0,0.0,0.0017806796260572786,0.0,0.00044516990651431964,0.00014838996883810655,0.0,0.0,0.039323341742098235,0.0,0.0,0.0,0.14230598011574416,0.00014838996883810655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023742395014097048,0.0002967799376762131
Demo4,334,0.0,0.0,0.0625,0.1511627906976744,0.030523255813953487,0.2441860465116279,0.0,0.014534883720930232,0.0,0.07994186046511628,0.0,0.030523255813953487,0.0,0.0,0.0,0.00436046511627907,0.0,0.0,0.0,0.056686046511627904,0.005813953488372093,0.0,0.0,0.0,0.0,0.027616279069767442,0.01308139534883721,0.03197674418604651,0.007267441860465116,0.0,0.0,0.0,0.0,0.0,0.0,0.03197674418604651,0.0,0.0,0.0,0.0,0.0,0.024709302325581394,0.040697674418604654,0.00436046511627907,0.03343023255813953,0.040697674418604654,0.024709302325581394,0.0,0.029069767441860465,0.0,0.010174418604651164,0.0,0.0,0.0
